system,rule,strategy,cec,cec_gamma2,cec_gamma10,prob_ruin,mean_consumption,p5_consumption,cec_survival,prob_ruin_survival
australia_as_legislated,fixed_real_rule,sixty_forty,0.5000090016007354,0.9192582150512169,0.15902128825055425,0.23958,1.3663394629374017,0.4492869049050311,0.5380566797453473,0.1324567743118415
australia_as_legislated,fixed_real_rule,domestic_equity,0.45725414273804055,0.9942978875376183,0.16019880658878694,0.25162,1.8445275293717738,0.44666009899275444,0.48922899965422206,0.1466689301254733
australia_as_legislated,fixed_real_rule,international_equity,0.599936473560358,1.5002562558737704,0.14272470359718592,0.09082,2.535567811429441,0.49031918624101906,0.6503266188306057,0.04501579986172094
australia_as_legislated,constant_percent at 4%,balanced_all_equity,0.8615210457013636,1.5627295656331242,0.6341061010030667,0.0,3.5425493696756103,0.5288365280645939,0.8653018410971806,0.0
australia_as_legislated,constant_percent at 4%,target_date_fund,0.7274447158764656,1.0741929907805454,0.5876393768152952,0.0,1.7138782372497134,0.470791032601479,0.7408109696780589,0.0
australia_as_legislated,constant_percent at 4%,sixty_forty,0.6792160972412395,0.9614982578718877,0.5685683289322195,0.0,1.6844858060021122,0.4603079858538333,0.687268744541012,0.0
australia_as_legislated,constant_percent at 4%,domestic_equity,0.7096467035999418,1.115626201010673,0.5799063266649136,0.0,2.890436868138888,0.4678885859626873,0.717327640094209,0.0
australia_as_legislated,constant_percent at 4%,international_equity,0.9490936310185639,1.8520590716759804,0.6656771940149596,0.0,4.409475115467544,0.592756962551117,0.9499754156482991,0.0
australia_as_legislated,amortisation at 0%,balanced_all_equity,0.9449560370302699,1.8090587770336828,0.6417072535007403,0.0,6.182249491169215,0.6829661655729286,0.9148450495351148,0.0
australia_as_legislated,amortisation at 0%,target_date_fund,0.8259041105229673,1.2979700610618228,0.6096910533878362,0.0,2.758636407815065,0.5723377849875289,0.8040404763072644,0.0
australia_as_legislated,amortisation at 0%,sixty_forty,0.7497490810012235,1.1350837983953754,0.5807783904239142,0.0,2.7862086176488643,0.5179675841792943,0.7310159821907409,0.0
australia_as_legislated,amortisation at 0%,domestic_equity,0.7756043781343199,1.2944065774384532,0.5896499726585195,0.0,4.972836114503909,0.5241360404662371,0.7578884000293711,0.0
australia_as_legislated,amortisation at 0%,international_equity,1.027587017202228,2.1034627869666807,0.6700308479404582,0.0,7.78682786108962,0.7837478939189789,0.9957906798888513,0.0
australia_as_legislated,amortisation at 2%,balanced_all_equity,1.1329346459702474,2.0164834818198907,0.8098946624263156,0.0,5.544732325597055,0.774128533108878,1.1132909515515503,0.0
australia_as_legislated,amortisation at 2%,target_date_fund,0.963744003990824,1.4304575395140897,0.7462662612269799,0.0,2.604816563754442,0.6421193950794457,0.9564224762506311,0.0
australia_as_legislated,amortisation at 2%,sixty_forty,0.8626887325938288,1.252048705990623,0.691569173606742,0.0,2.586148421035981,0.5771574367879242,0.8568517467815756,0.0
australia_as_legislated,amortisation at 2%,domestic_equity,0.884175940967359,1.4252569313882109,0.6928140420963617,0.0,4.494524404160993,0.5778212176157033,0.8806791401649112,0.0
australia_as_legislated,amortisation at 2%,international_equity,1.2321784782559242,2.3463221754726016,0.8453471527489262,0.0,6.9310237135341515,0.8888416560314287,1.2134655938723633,0.0
australia_as_legislated,amortisation at 4%,balanced_all_equity,1.2721130858206227,2.145221869898703,0.9409734963892115,0.0,4.971945278224957,0.8372457213606862,1.2795317396081438,0.0
australia_as_legislated,amortisation at 4%,target_date_fund,1.047592601310882,1.5108823889428178,0.8077207547772395,0.0,2.467583420253353,0.6963586587241787,1.0679448766613955,0.0
australia_as_legislated,amortisation at 4%,sixty_forty,0.9289949712876846,1.3280746275329969,0.7288971206920029,0.0,2.408318411120062,0.6223917035934191,0.9442067362924476,0.0
australia_as_legislated,amortisation at 4%,domestic_equity,0.9454938965927782,1.5095183681908981,0.7233258647853318,0.0,4.0648362864914445,0.6188575710348663,0.9629552160275697,0.0
australia_as_legislated,amortisation at 4%,international_equity,1.3842525986474226,2.494497575057758,0.982976168986355,0.0,6.162182748938742,0.9506123660208335,1.3965008723678989,0.0
australia_as_legislated,amortisation at 6%,balanced_all_equity,1.3361507086736706,2.187220921523747,0.9744871281909577,0.0,4.477021055859903,0.8730291441559777,1.3851963165978751,0.0
australia_as_legislated,amortisation at 6%,target_date_fund,1.0700553077456825,1.5379423911161718,0.8025846063648767,0.0,2.350726317766776,0.7037951638849792,1.1237525233240502,0.0
australia_as_legislated,amortisation at 6%,sixty_forty,0.9496394146556477,1.3613189992661094,0.7258670167819568,0.0,2.2569731170447564,0.6003098517044866,0.9881109350529698,0.0
australia_as_legislated,amortisation at 6%,domestic_equity,0.9641742187272084,1.544909818957736,0.7201256500352071,0.0,3.6935184539081747,0.5976923328979507,1.0032942120161388,0.0
australia_as_legislated,amortisation at 6%,international_equity,1.4578544088786938,2.5377978264484,1.0252356688326452,0.0,5.497379319845008,0.9704470420436678,1.5152522029259725,0.0
australia_as_legislated,amortisation at 8%,balanced_all_equity,1.3216697270734326,2.1491432584570327,0.9372790287717917,0.0,4.064282854086093,0.8893831300764533,1.4144793841834304,0.0
australia_as_legislated,amortisation at 8%,target_date_fund,1.0437311844775523,1.51846997726476,0.7748971915568901,0.0,2.2551652659571944,0.6452267235795189,1.1260687266896403,0.0
australia_as_legislated,amortisation at 8%,sixty_forty,0.9361321305549583,1.3560305515733435,0.7102448305790762,0.0,2.132993745059265,0.5686701523684575,0.9947240402014569,0.0
australia_as_legislated,amortisation at 8%,domestic_equity,0.952283246017708,1.5357616762963193,0.7067164086320556,0.0,3.383522144164698,0.5682060010928225,1.0095724045508216,0.0
australia_as_legislated,amortisation at 8%,international_equity,1.4476316262798867,2.4838217591411618,0.9939733208288091,0.0,4.942109397519187,0.9693355007914355,1.5519854240836681,0.0
australia_as_legislated,amortisation at 10%,balanced_all_equity,1.249262500570775,2.0484988140756637,0.8788497733408609,0.0,3.7303095542285454,0.7821457516964307,1.3742790759252075,0.0
australia_as_legislated,amortisation at 10%,target_date_fund,0.9885445012462231,1.4640232372862882,0.7405136773360366,0.0,2.1791452405649463,0.5902874065545692,1.0893419465655132,0.0
australia_as_legislated,amortisation at 10%,sixty_forty,0.9013337887379196,1.3203895444773384,0.6894449686415756,0.0,2.034245463729721,0.5379617605205324,0.9745018409725793,0.0
australia_as_legislated,amortisation at 10%,domestic_equity,0.9212728836840832,1.49125307109328,0.6889029843472437,0.0,3.132052666949313,0.5388645749854091,0.9918630098585878,0.0
australia_as_legislated,amortisation at 10%,international_equity,1.3701295661828776,2.3538272827196804,0.9345734479731185,0.0,4.491890597885949,0.894659446972141,1.510189794090939,0.0
